age,gender,college_tier,branch,degree,cgpa,backlog_history,attendance_percentage,DSA_problems_solved,GitHub_repos,internships_completed,resume_score,communication_skills,aptitude_score,hackathons_participated,primary_language,placement_status,company_type
20,Female,3,ECE,B.Tech,7.3,2,81.3,222,3,0,73,83,78,1,C++,Not Placed,Not Placed
24,Female,2,IT,B.Tech,9.48,1,70.5,274,2,2,97,68,84,1,C++,Placed,Product Based
22,Female,3,MECH,B.Tech,7.46,0,80.3,228,0,0,91,65,80,0,C++,Placed,Service Based
21,Female,2,CSE,B.Tech,7.91,0,80.2,213,3,1,92,55,58,2,Python,Placed,Product Based
22,Female,1,ECE,B.Tech,8.46,0,80.2,276,6,1,90,48,79,0,Python,Placed,Product Based
22,Male,3,CSE,B.Tech,7.19,0,86.4,152,4,0,100,59,78,3,C++,Placed,Product Based
20,Female,2,MECH,B.Tech,8.65,0,86.4,296,2,3,100,43,94,1,Python,Placed,Product Based
22,Male,1,CSE,B.Tech,7.29,0,70.4,213,0,0,91,77,90,2,C++,Placed,Product Based
21,Male,2,EEE,B.Tech,9.23,0,76.6,211,3,2,100,61,65,4,C++,Placed,Product Based
24,Female,2,CSE,B.Tech,8.12,0,88.4,248,0,0,88,65,87,0,C++,Placed,Product Based
22,Male,3,CSE,B.Tech,7.5,0,78.9,192,2,1,85,65,83,2,Java,Placed,Product Based
21,Male,3,AI&DS,B.Tech,8.71,0,71.1,375,3,3,93,80,80,1,C++,Placed,Product Based
22,Female,1,ECE,B.Tech,8.78,0,74.2,319,6,3,95,46,86,1,Python,Placed,Product Based
23,Female,3,MECH,B.Tech,8.69,1,76.4,374,0,1,100,50,79,0,C++,Placed,Product Based
24,Male,1,IT,B.Tech,6.78,0,69.4,125,2,0,79,61,58,0,Java,Not Placed,Not Placed
23,Female,2,MECH,B.Tech,8.26,1,80,223,4,1,89,47,74,1,C++,Placed,Product Based
23,Male,2,EEE,B.Tech,9.55,0,93.8,279,1,3,80,55,86,2,C++,Placed,Product Based
21,Male,3,IT,B.Tech,7.51,0,90.4,270,2,1,72,62,83,0,C++,Placed,Product Based
24,Male,3,CSE,B.Tech,7.87,0,80,178,3,0,85,58,64,0,Python,Placed,Service Based
24,Male,1,EEE,B.Tech,7.67,0,89.1,144,0,0,96,62,63,0,C++,Placed,Service Based
21,Female,1,EEE,B.Tech,8.42,1,82.3,329,2,1,100,76,82,0,C++,Placed,Product Based
22,Female,3,IT,B.Tech,7.84,0,81.3,249,2,1,90,54,64,2,Python,Placed,Product Based
21,Female,2,EEE,B.Tech,7.61,0,74.1,184,3,2,89,50,67,0,Java,Placed,Product Based
24,Female,3,CSE,B.Tech,5.5,0,78.4,109,0,0,82,54,58,1,Python,Not Placed,Not Placed
21,Male,2,IT,B.Tech,10,0,81.3,337,2,2,100,64,100,0,Java,Placed,Product Based
24,Female,2,MECH,B.Tech,7.15,0,79.5,85,4,1,69,63,60,0,Java,Not Placed,Not Placed
23,Female,2,AI&DS,B.Tech,6.87,0,87.8,133,1,0,97,59,74,0,Java,Not Placed,Not Placed
21,Female,1,ECE,B.Tech,8.44,0,85.3,211,3,1,98,72,70,0,Python,Placed,Service Based
23,Female,1,ECE,B.Tech,6.33,1,72.1,108,0,0,90,61,73,1,Python,Not Placed,Not Placed
21,Female,2,CSE,B.Tech,7.36,0,77,215,6,0,85,57,90,3,Python,Placed,Service Based
21,Male,1,IT,B.Tech,7.82,0,80.5,219,1,0,90,71,75,1,Java,Placed,Service Based
23,Male,3,AI&DS,B.Tech,8.03,0,75.2,232,3,1,91,66,100,0,Java,Placed,Product Based
21,Male,2,ECE,B.Tech,7.97,1,96.5,248,6,1,85,53,86,2,Java,Placed,Product Based
20,Female,1,MECH,B.Tech,8.24,0,79.7,237,2,1,100,71,90,0,Python,Placed,Product Based
23,Male,1,EEE,B.Tech,6.24,0,69.6,247,1,0,83,64,70,2,Java,Placed,Product Based
24,Male,2,ECE,B.Tech,8.92,0,80.2,254,0,2,98,75,88,2,C++,Placed,Service Based
24,Female,2,AI&DS,B.Tech,8.31,0,73.3,212,6,0,98,82,60,2,Python,Placed,Product Based
24,Female,2,EEE,B.Tech,6.93,1,76.1,258,2,1,75,64,69,3,C++,Placed,Product Based
21,Male,2,ECE,B.Tech,8.88,0,82.7,216,2,2,100,79,62,3,Python,Placed,Product Based
24,Male,3,MECH,B.Tech,6.64,0,90.3,80,3,0,79,57,57,1,Python,Not Placed,Not Placed
21,Male,2,ECE,B.Tech,7.7,1,62.6,192,4,1,97,56,64,0,C++,Not Placed,Not Placed
24,Male,2,IT,B.Tech,8.09,0,89.4,232,3,0,99,59,81,0,Python,Placed,Service Based
22,Female,1,MECH,B.Tech,6.05,2,75.4,93,0,0,74,84,65,1,C++,Not Placed,Not Placed
22,Female,2,MECH,B.Tech,8.9,0,78.6,261,0,2,91,71,58,0,C++,Placed,Product Based
22,Female,3,ECE,B.Tech,8.96,0,82.9,249,3,1,100,58,93,0,C++,Placed,Product Based
22,Male,2,IT,B.Tech,8.21,0,88.5,75,0,1,77,41,71,0,Java,Placed,Service Based
24,Female,1,IT,B.Tech,9.14,1,89,273,6,2,100,52,71,3,C++,Placed,Product Based
24,Male,1,EEE,B.Tech,9.35,0,82.6,246,0,2,100,52,69,1,Java,Placed,Product Based
20,Male,1,IT,B.Tech,8.64,0,82.6,103,1,1,96,75,63,1,Python,Placed,Product Based
24,Female,3,EEE,B.Tech,8.66,1,76,258,4,1,91,69,89,3,C++,Placed,Product Based
20,Female,3,MECH,B.Tech,7.59,0,82,192,0,0,94,51,80,0,C++,Placed,Service Based
22,Female,1,ECE,B.Tech,8.23,0,91.1,177,1,1,70,61,63,1,C++,Placed,Product Based
21,Male,2,ECE,B.Tech,8.03,0,94,233,4,1,93,55,100,3,Python,Placed,Product Based
22,Female,2,ECE,B.Tech,8.55,0,80.1,168,3,1,89,57,86,3,C++,Placed,Product Based
23,Male,2,ECE,B.Tech,8.45,0,88.7,232,0,1,82,77,97,2,Python,Placed,Product Based
20,Female,2,CSE,B.Tech,9.07,0,89.7,297,4,2,90,70,99,3,C++,Placed,Product Based
20,Female,1,IT,B.Tech,7.81,0,87.4,317,5,0,100,50,73,3,Java,Placed,Product Based
24,Female,1,IT,B.Tech,7.79,0,86.3,215,1,2,100,57,65,1,C++,Placed,Product Based
24,Male,1,MECH,B.Tech,8.78,0,85.7,233,1,1,99,66,93,2,C++,Placed,Product Based
24,Female,1,MECH,B.Tech,7.6,0,76.8,138,2,2,86,68,75,0,C++,Placed,Product Based
22,Female,3,EEE,B.Tech,7.15,0,81.2,150,4,0,92,69,42,2,Python,Placed,Product Based
20,Female,1,CSE,B.Tech,7.03,0,77.9,89,3,0,93,70,54,0,C++,Placed,Service Based
23,Male,2,EEE,B.Tech,7.99,0,68.5,178,2,1,94,73,61,1,Java,Placed,Product Based
21,Male,3,MECH,B.Tech,8.04,0,78.2,269,3,1,100,62,98,1,C++,Placed,Product Based
20,Female,3,ECE,B.Tech,8.74,0,92.7,344,4,1,89,68,100,0,Java,Placed,Product Based
22,Female,3,AI&DS,B.Tech,7.75,0,84.7,258,5,0,100,84,88,0,Java,Placed,Product Based
20,Male,3,AI&DS,B.Tech,8.17,0,91.3,287,4,1,98,50,77,0,Python,Placed,Product Based
23,Male,3,MECH,B.Tech,6.78,0,80,225,1,0,100,42,70,2,Java,Placed,Product Based
23,Male,2,IT,B.Tech,8.04,1,80,200,2,2,91,77,58,2,C++,Placed,Product Based
20,Female,1,ECE,B.Tech,7.93,0,75.2,272,2,0,83,67,92,0,C++,Placed,Service Based
23,Male,3,IT,B.Tech,6.95,1,92.2,84,0,2,90,47,49,0,C++,Not Placed,Not Placed
24,Male,3,IT,B.Tech,8.45,0,86.9,115,2,1,82,81,64,0,Python,Placed,Service Based
21,Female,2,MECH,B.Tech,6.35,0,72.4,55,0,0,82,58,85,0,Python,Placed,Service Based
24,Male,3,IT,B.Tech,6.99,1,87.4,236,1,0,88,64,66,0,C++,Not Placed,Not Placed
23,Female,2,EEE,B.Tech,8.99,0,84.1,264,0,1,90,61,88,1,Python,Placed,Product Based
21,Female,1,EEE,B.Tech,6.41,1,81.7,48,2,0,90,80,57,1,Python,Not Placed,Not Placed
24,Female,2,EEE,B.Tech,8.92,0,79.3,309,4,2,94,63,85,2,Java,Placed,Product Based
20,Male,3,ECE,B.Tech,7.04,0,75.7,70,2,1,85,76,60,1,Java,Placed,Service Based
20,Male,2,AI&DS,B.Tech,7.81,0,91.6,276,7,1,90,59,84,0,Python,Placed,Product Based
22,Male,3,MECH,B.Tech,8.18,0,69.5,284,1,1,100,78,66,2,Java,Placed,Product Based
24,Male,2,ECE,B.Tech,7.85,0,88.1,137,0,0,84,55,80,1,C++,Placed,Service Based
23,Female,1,MECH,B.Tech,5.9,1,90,159,2,1,85,69,74,2,C++,Placed,Service Based
23,Male,3,AI&DS,B.Tech,6.77,2,76.4,162,0,0,91,58,60,0,Java,Not Placed,Not Placed
24,Female,1,CSE,B.Tech,8.67,1,86,255,4,2,69,42,92,1,Java,Placed,Product Based
21,Male,1,EEE,B.Tech,6.59,1,77.1,194,2,0,81,56,67,0,Python,Placed,Service Based
20,Male,1,CSE,B.Tech,8.57,0,77.2,286,3,0,100,87,57,1,C++,Placed,Product Based
20,Male,3,CSE,B.Tech,8.27,0,78.2,215,0,1,100,67,65,0,Java,Placed,Service Based
21,Male,2,CSE,B.Tech,7.98,0,72.6,200,4,1,80,48,80,1,C++,Placed,Product Based
24,Female,2,EEE,B.Tech,7.55,0,82,206,4,0,98,72,62,1,C++,Placed,Service Based
24,Female,1,MECH,B.Tech,7.37,0,96.7,0,0,1,87,59,44,1,Python,Placed,Service Based
23,Female,1,ECE,B.Tech,9.42,0,64.3,322,5,2,100,59,64,2,Python,Placed,Product Based
22,Male,2,AI&DS,B.Tech,8.31,0,84.9,328,0,1,99,71,88,3,C++,Placed,Product Based
23,Male,3,CSE,B.Tech,6.93,0,75.6,45,1,0,85,66,67,1,Java,Placed,Service Based
21,Male,3,IT,B.Tech,6.55,0,92.2,54,0,1,73,71,56,0,Java,Placed,Service Based
23,Female,2,IT,B.Tech,7.71,0,92.7,283,2,1,97,77,93,1,Python,Placed,Service Based
20,Male,1,CSE,B.Tech,7.73,0,77,115,1,1,82,71,79,0,Python,Placed,Product Based
22,Male,3,EEE,B.Tech,8.3,0,71.8,398,8,1,100,54,98,2,Java,Placed,Product Based
21,Male,3,MECH,B.Tech,8.13,1,88.7,171,3,2,96,73,53,2,C++,Placed,Product Based
23,Male,1,CSE,B.Tech,7.41,0,80.6,87,0,0,100,63,73,2,Java,Placed,Service Based
20,Male,3,EEE,B.Tech,7.88,0,80,171,2,2,97,82,71,0,C++,Placed,Product Based
21,Female,1,ECE,B.Tech,6.84,0,82.1,129,4,0,90,68,65,0,Python,Not Placed,Not Placed
21,Male,2,MECH,B.Tech,7.41,0,81.4,21,0,0,81,77,39,0,Python,Placed,Service Based
23,Male,1,IT,B.Tech,8.25,0,82.4,186,6,2,100,64,64,0,C++,Placed,Product Based
24,Female,2,ECE,B.Tech,8.3,1,68,306,3,1,100,58,100,1,C++,Placed,Product Based
24,Male,3,ECE,B.Tech,7.23,0,75.8,374,2,3,81,64,100,3,C++,Placed,Product Based
20,Female,2,ECE,B.Tech,7.62,1,91.7,183,2,0,84,75,67,1,Python,Placed,Service Based
23,Male,2,EEE,B.Tech,6,0,87.7,200,3,0,94,62,79,3,Python,Placed,Service Based
20,Male,1,ECE,B.Tech,9.21,0,81.4,261,1,1,100,59,61,1,Python,Placed,Product Based
21,Female,3,ECE,B.Tech,8.12,0,84.5,199,0,0,100,68,100,0,Java,Placed,Service Based
24,Male,2,IT,B.Tech,7.08,0,86.1,217,3,0,73,56,92,1,C++,Placed,Product Based
24,Female,1,EEE,B.Tech,8.04,0,83.5,311,6,1,88,59,83,3,Java,Placed,Product Based
24,Male,2,IT,B.Tech,8.39,0,78.6,273,1,1,100,63,91,0,C++,Placed,Product Based
21,Male,1,AI&DS,B.Tech,9.03,0,77.1,271,3,2,100,63,93,0,Java,Placed,Product Based
23,Male,2,IT,B.Tech,8.66,0,72.5,264,4,1,91,65,87,0,Java,Placed,Product Based
20,Female,2,AI&DS,B.Tech,8.92,1,79.8,292,5,1,83,55,78,0,C++,Placed,Product Based
22,Female,3,EEE,B.Tech,7.86,0,94.8,226,1,0,85,46,68,2,C++,Placed,Service Based
22,Female,2,ECE,B.Tech,7.9,0,71.5,184,3,1,93,60,60,0,Python,Placed,Service Based
23,Male,2,MECH,B.Tech,7.73,0,67.2,194,5,1,77,60,79,0,Java,Placed,Product Based
24,Male,2,IT,B.Tech,8,0,89.9,150,0,0,98,45,74,0,Python,Placed,Service Based
20,Female,2,ECE,B.Tech,6.45,0,89.6,92,0,0,83,70,44,1,C++,Placed,Service Based
21,Male,3,ECE,B.Tech,7.77,1,86.9,166,4,1,98,85,70,0,Python,Placed,Product Based
23,Female,3,AI&DS,B.Tech,7.7,0,74.2,178,6,0,97,56,86,2,Python,Placed,Product Based
24,Female,2,MECH,B.Tech,8.76,0,79.7,287,7,3,77,45,100,0,Python,Placed,Product Based
22,Male,1,IT,B.Tech,8.7,0,91.2,382,4,3,91,44,100,0,Python,Placed,Product Based
21,Male,2,EEE,B.Tech,6.87,0,80.5,186,4,1,92,50,77,0,C++,Placed,Service Based
21,Female,2,IT,B.Tech,6.78,1,85.1,187,4,0,91,61,79,1,C++,Not Placed,Not Placed
23,Male,3,AI&DS,B.Tech,7.24,1,95.1,235,2,1,96,78,85,0,C++,Placed,Product Based
23,Female,2,EEE,B.Tech,6.63,1,100,197,6,0,88,79,75,1,C++,Placed,Product Based
21,Female,2,IT,B.Tech,8,0,86.7,274,0,0,100,52,89,1,C++,Placed,Product Based
20,Female,2,IT,B.Tech,7.28,0,87.1,238,1,1,100,67,87,1,Python,Placed,Product Based
21,Female,1,AI&DS,B.Tech,6.63,1,73.2,149,3,0,97,82,57,1,C++,Placed,Service Based
24,Male,3,MECH,B.Tech,7.83,0,87.3,305,1,2,87,61,88,1,Python,Placed,Product Based
20,Female,1,EEE,B.Tech,7.92,0,76.7,82,0,0,79,78,68,1,Python,Placed,Service Based
21,Male,2,AI&DS,B.Tech,7.66,1,80.7,246,2,1,91,71,89,1,Java,Placed,Service Based
21,Female,3,IT,B.Tech,8.91,0,96.1,272,4,1,92,63,74,2,Python,Placed,Product Based
22,Male,3,ECE,B.Tech,8.25,0,65.4,131,3,2,95,56,49,0,C++,Not Placed,Not Placed
20,Female,2,EEE,B.Tech,7.56,0,69.5,283,0,1,100,65,92,3,Java,Placed,Product Based
23,Male,2,AI&DS,B.Tech,7.7,1,98.8,247,3,0,95,59,91,2,Java,Placed,Product Based
24,Male,3,EEE,B.Tech,8.32,0,69.5,176,1,2,99,56,79,0,C++,Placed,Product Based
21,Male,2,ECE,B.Tech,6.92,1,78.2,49,0,0,75,63,59,0,Python,Not Placed,Not Placed
24,Female,1,ECE,B.Tech,7.07,0,78.4,232,3,0,100,53,83,3,Python,Placed,Service Based
20,Female,1,AI&DS,B.Tech,8.18,0,80.9,263,2,1,89,86,61,0,Python,Placed,Service Based
21,Male,2,MECH,B.Tech,7.09,0,60,145,0,1,82,70,55,1,Java,Placed,Service Based
21,Male,2,MECH,B.Tech,8.54,0,88.3,279,6,0,100,72,94,1,Java,Placed,Product Based
21,Female,3,AI&DS,B.Tech,8.26,0,91.3,273,4,0,99,64,87,1,Python,Placed,Service Based
23,Male,3,EEE,B.Tech,7.58,1,80.3,282,3,0,86,66,80,0,Java,Placed,Service Based
21,Female,1,IT,B.Tech,8.84,0,85.9,345,5,1,87,97,71,1,Java,Placed,Product Based
20,Male,2,EEE,B.Tech,8.73,1,73.1,197,2,1,100,91,85,1,C++,Placed,Product Based
24,Male,3,EEE,B.Tech,6.79,2,76.8,0,0,0,100,60,55,0,Python,Not Placed,Not Placed
23,Female,1,ECE,B.Tech,6.92,0,84.4,159,4,0,100,49,59,1,Python,Placed,Service Based
21,Female,1,MECH,B.Tech,7.57,0,77.2,198,1,0,88,64,75,2,Python,Placed,Product Based
20,Female,1,CSE,B.Tech,7.75,0,73.9,199,0,0,87,74,76,1,C++,Placed,Service Based
20,Female,1,ECE,B.Tech,7.66,1,77.8,196,4,2,80,64,68,0,C++,Placed,Product Based
22,Female,3,AI&DS,B.Tech,7.97,1,87.9,208,3,0,76,52,81,0,Java,Not Placed,Not Placed
20,Female,1,ECE,B.Tech,8.99,0,71.9,294,3,1,63,59,70,2,C++,Placed,Service Based
23,Female,2,EEE,B.Tech,9,1,82.7,333,3,2,100,54,90,1,C++,Placed,Product Based
24,Female,1,AI&DS,B.Tech,7.42,0,87.7,215,2,1,83,57,69,1,Java,Placed,Service Based
21,Male,2,MECH,B.Tech,9.25,0,78.5,402,6,2,88,61,100,2,C++,Placed,Product Based
20,Male,3,IT,B.Tech,7.07,1,86.5,202,0,0,85,56,45,1,Python,Not Placed,Not Placed
20,Female,3,ECE,B.Tech,7.76,0,90.4,163,0,1,84,44,47,1,Python,Placed,Product Based
21,Female,2,AI&DS,B.Tech,7.52,1,86.8,163,3,0,99,73,38,1,C++,Placed,Service Based
20,Female,1,MECH,B.Tech,10,0,89.1,417,4,2,100,43,100,2,C++,Placed,Product Based
22,Female,3,CSE,B.Tech,8.31,0,79.3,339,1,2,93,40,90,1,C++,Placed,Product Based
20,Female,3,EEE,B.Tech,8.05,0,77.7,323,1,1,100,84,64,0,C++,Placed,Service Based
24,Female,3,AI&DS,B.Tech,8.71,0,87.5,336,5,3,100,47,90,3,Java,Placed,Product Based
22,Male,2,ECE,B.Tech,7.32,0,80,225,4,0,100,61,100,2,C++,Placed,Product Based
21,Female,3,ECE,B.Tech,6.56,0,75.7,43,1,0,93,77,50,0,C++,Not Placed,Not Placed
20,Female,2,ECE,B.Tech,8.79,0,75,360,5,1,94,40,90,1,Java,Placed,Product Based
21,Female,1,ECE,B.Tech,7.91,0,84.5,179,0,0,87,72,75,1,Python,Placed,Service Based
22,Female,2,AI&DS,B.Tech,7.85,1,76.7,251,7,0,86,69,74,1,Python,Placed,Service Based
24,Female,3,ECE,B.Tech,9.76,0,86.6,309,7,2,97,56,93,1,Java,Placed,Product Based
23,Female,3,ECE,B.Tech,6.93,2,73.6,175,1,0,77,80,62,1,Java,Not Placed,Not Placed
23,Male,1,ECE,B.Tech,6.4,1,70.6,183,5,0,78,75,70,0,C++,Not Placed,Not Placed
23,Female,1,CSE,B.Tech,7.78,0,63.2,108,0,0,87,59,46,0,C++,Not Placed,Not Placed
21,Female,2,AI&DS,B.Tech,7.63,0,77,141,0,1,96,71,71,2,C++,Placed,Product Based
21,Female,3,CSE,B.Tech,8.76,0,88.4,262,1,2,91,58,92,1,Python,Placed,Product Based
21,Male,3,EEE,B.Tech,7.73,0,91.8,184,1,0,77,83,54,0,Python,Placed,Product Based
20,Female,2,AI&DS,B.Tech,7.62,0,86.7,100,2,1,100,73,48,0,Python,Placed,Service Based
21,Male,3,AI&DS,B.Tech,8.33,0,85.9,235,5,1,100,55,80,0,C++,Placed,Product Based
22,Female,2,AI&DS,B.Tech,6.54,1,84.4,186,4,0,78,56,70,0,Python,Not Placed,Not Placed
20,Male,2,CSE,B.Tech,8.05,0,85.1,222,0,2,84,74,65,1,C++,Placed,Product Based
20,Male,2,CSE,B.Tech,7.83,0,70.3,166,0,2,96,52,55,1,Java,Placed,Service Based
23,Male,2,CSE,B.Tech,7.52,0,73.6,215,1,0,99,61,60,1,Python,Placed,Product Based
21,Male,2,MECH,B.Tech,7.6,0,70.8,152,1,0,84,57,69,0,Java,Placed,Service Based
22,Female,3,AI&DS,B.Tech,7.51,1,92.9,214,1,0,99,63,71,1,C++,Placed,Product Based
21,Male,1,MECH,B.Tech,7.6,0,93.8,166,1,0,88,77,86,0,C++,Placed,Service Based
21,Female,3,EEE,B.Tech,8.25,0,89.7,328,4,0,86,58,100,2,Python,Placed,Product Based
22,Female,2,ECE,B.Tech,7.33,0,84.2,28,0,0,88,64,72,0,Java,Not Placed,Not Placed
22,Female,2,ECE,B.Tech,7.49,0,95.4,147,1,1,88,53,57,0,C++,Placed,Product Based
23,Female,2,EEE,B.Tech,8.05,0,78.4,229,0,0,100,58,66,1,Python,Placed,Service Based
21,Male,2,ECE,B.Tech,8.95,0,76.1,340,2,1,80,57,88,1,Java,Placed,Product Based
24,Female,3,AI&DS,B.Tech,7.02,0,90.7,168,0,0,85,80,88,1,Python,Not Placed,Not Placed
22,Female,3,EEE,B.Tech,8.51,1,77.1,290,5,0,99,49,86,3,Java,Placed,Product Based
22,Female,1,MECH,B.Tech,8.56,0,81.2,242,3,1,99,62,90,2,Python,Placed,Service Based
24,Male,3,MECH,B.Tech,6.61,1,74.6,97,0,0,78,73,61,0,Python,Not Placed,Not Placed
20,Male,2,ECE,B.Tech,6.9,1,83.8,86,1,0,84,62,53,1,Java,Placed,Service Based
24,Female,1,EEE,B.Tech,6.71,0,76.6,139,0,0,86,79,66,1,Python,Placed,Service Based
24,Male,2,ECE,B.Tech,8.92,0,91,216,1,0,100,65,80,2,C++,Placed,Product Based
23,Female,2,CSE,B.Tech,8.98,1,86.3,252,3,1,89,72,84,0,C++,Placed,Product Based
20,Female,2,EEE,B.Tech,7.37,1,72.6,136,5,0,90,84,69,3,C++,Not Placed,Not Placed
20,Female,1,CSE,B.Tech,8.77,1,80.7,285,5,2,91,80,100,2,Python,Placed,Product Based
24,Male,1,MECH,B.Tech,8.49,0,82.8,276,3,1,89,76,77,0,C++,Placed,Product Based
24,Female,2,IT,B.Tech,7.46,0,71,229,0,0,92,65,69,2,Java,Placed,Service Based
22,Male,1,IT,B.Tech,9.16,0,66.6,313,3,2,97,63,66,0,Java,Placed,Product Based
22,Female,2,IT,B.Tech,7.34,0,76.7,270,4,1,88,61,66,1,Python,Placed,Product Based
20,Female,2,ECE,B.Tech,8.64,0,87.4,363,5,2,87,72,79,0,Python,Placed,Product Based
23,Female,3,IT,B.Tech,9.24,1,83.1,305,2,2,90,67,92,0,Python,Placed,Product Based
22,Female,1,IT,B.Tech,8.33,1,82.5,184,2,1,100,76,40,3,C++,Placed,Product Based
20,Female,2,CSE,B.Tech,8.82,0,86.9,115,6,0,94,49,72,2,Python,Placed,Product Based
21,Female,1,IT,B.Tech,8.01,0,82.7,197,0,1,79,79,73,1,C++,Placed,Service Based
23,Female,3,ECE,B.Tech,7.11,0,78.6,222,1,0,89,66,89,2,Python,Placed,Service Based
21,Female,2,CSE,B.Tech,6.46,1,74.8,54,1,0,89,58,44,2,C++,Not Placed,Not Placed
20,Female,3,ECE,B.Tech,8.12,0,100,262,0,1,100,66,77,2,Java,Placed,Product Based
24,Male,1,ECE,B.Tech,7.37,0,84.1,5,0,1,93,40,44,0,Python,Placed,Service Based
22,Male,3,EEE,B.Tech,8.23,0,83.4,174,5,0,100,62,58,1,Python,Placed,Product Based
20,Female,1,IT,B.Tech,9.05,0,80.4,292,6,1,82,71,95,1,Python,Placed,Product Based
20,Male,3,CSE,B.Tech,7.4,0,83.4,219,2,1,100,62,80,3,Java,Placed,Product Based
20,Male,3,MECH,B.Tech,7.49,1,67.4,219,0,0,90,41,82,0,Java,Placed,Service Based
20,Male,2,ECE,B.Tech,7.61,0,91.8,179,0,0,98,83,96,2,C++,Placed,Product Based
20,Male,2,CSE,B.Tech,6.44,0,75.1,75,0,0,83,68,71,0,Python,Placed,Service Based
24,Female,2,EEE,B.Tech,7.86,1,84.4,264,0,1,89,70,77,1,C++,Placed,Service Based
23,Male,2,ECE,B.Tech,9.22,0,68,301,4,1,100,78,91,1,C++,Placed,Product Based
20,Male,2,AI&DS,B.Tech,6.85,2,89.2,151,1,0,84,66,44,3,Python,Not Placed,Not Placed
22,Female,2,ECE,B.Tech,7.58,0,84.6,105,2,0,99,72,78,1,Java,Placed,Service Based
22,Male,3,CSE,B.Tech,6.52,0,91.1,228,3,0,83,75,59,1,Python,Placed,Service Based
22,Male,2,CSE,B.Tech,7.24,0,91.1,199,5,0,89,59,76,2,C++,Placed,Product Based
21,Male,2,AI&DS,B.Tech,8.29,1,80.7,260,4,2,88,45,83,2,C++,Placed,Product Based
22,Male,2,CSE,B.Tech,8.69,0,82.5,253,2,2,86,77,59,1,Java,Placed,Product Based
21,Female,3,CSE,B.Tech,8.86,0,80.1,255,1,2,100,68,68,1,Python,Placed,Product Based
22,Male,1,ECE,B.Tech,8.68,0,81.6,391,4,2,89,79,67,2,Python,Placed,Product Based
20,Male,1,EEE,B.Tech,9.04,0,96.7,223,2,2,99,80,51,0,C++,Placed,Product Based
24,Female,1,EEE,B.Tech,8.73,1,88.3,273,5,0,96,87,87,0,Java,Placed,Service Based
24,Male,1,IT,B.Tech,8.71,0,73.1,358,6,1,82,42,98,0,C++,Placed,Product Based
23,Female,3,ECE,B.Tech,7.58,0,79.5,224,0,1,87,45,64,1,Python,Placed,Service Based
23,Female,2,IT,B.Tech,7.14,0,95.6,78,0,0,75,67,73,2,Java,Placed,Service Based
23,Male,3,CSE,B.Tech,7.51,0,83.1,160,2,0,88,64,68,1,Python,Placed,Service Based
20,Female,2,ECE,B.Tech,7.62,2,100,177,3,1,93,44,69,2,C++,Placed,Service Based
20,Female,2,EEE,B.Tech,7.4,0,79.3,85,2,1,95,84,55,2,Java,Placed,Service Based
22,Female,2,ECE,B.Tech,7.58,1,88.5,92,2,0,97,55,47,1,C++,Not Placed,Not Placed
23,Female,2,EEE,B.Tech,9.02,0,85.3,260,0,3,100,56,74,2,Java,Placed,Product Based
24,Male,1,IT,B.Tech,9.13,0,92.1,239,0,2,97,42,79,0,Java,Placed,Service Based
24,Female,3,MECH,B.Tech,8.43,0,64.4,276,0,1,96,52,87,0,Python,Placed,Product Based
20,Female,3,IT,B.Tech,7.35,0,96.4,136,2,0,90,61,59,0,Python,Placed,Service Based
21,Male,2,AI&DS,B.Tech,7.77,0,85.8,134,2,0,100,54,71,1,Python,Placed,Service Based
22,Male,2,MECH,B.Tech,8.77,0,71.7,226,0,2,100,62,72,4,Python,Placed,Service Based
23,Female,1,EEE,B.Tech,7.5,0,66.5,101,4,0,86,71,62,0,Java,Placed,Service Based
23,Female,3,CSE,B.Tech,7.73,0,83.1,263,4,0,99,65,90,2,Java,Placed,Service Based
24,Female,1,ECE,B.Tech,7.78,0,90.2,60,0,0,81,63,67,0,Python,Placed,Service Based
23,Male,2,IT,B.Tech,7.63,1,70.3,270,3,1,83,79,65,0,C++,Placed,Product Based
23,Female,1,MECH,B.Tech,8.07,0,78.3,156,0,2,91,47,68,0,Python,Placed,Service Based
24,Male,2,ECE,B.Tech,7.62,0,76,137,4,0,88,78,52,0,Java,Placed,Product Based
24,Male,3,CSE,B.Tech,7.78,0,88.3,252,3,0,94,88,79,1,Python,Placed,Product Based
21,Male,2,MECH,B.Tech,7.71,0,88.3,141,2,0,95,95,70,1,Python,Placed,Service Based
23,Male,2,IT,B.Tech,7.27,0,71.9,88,2,0,80,93,76,1,Python,Placed,Service Based
21,Female,2,ECE,B.Tech,8.45,0,85.2,292,2,0,82,53,63,1,C++,Placed,Service Based
20,Female,3,IT,B.Tech,6.42,0,80.4,78,2,0,95,60,54,1,C++,Not Placed,Not Placed
22,Male,2,EEE,B.Tech,7.59,0,72.5,202,2,0,90,61,62,1,Python,Not Placed,Not Placed
20,Male,1,IT,B.Tech,8.02,0,77.3,320,4,0,100,56,86,1,Java,Placed,Product Based
21,Male,1,CSE,B.Tech,8.5,1,70.9,229,1,2,94,62,93,2,Python,Placed,Product Based
21,Male,2,MECH,B.Tech,6.81,0,79.5,159,0,0,79,77,80,0,Python,Placed,Service Based
23,Male,3,ECE,B.Tech,8.44,0,78.3,256,3,1,94,87,100,0,Java,Placed,Service Based
